0.0	0.0
2.0e-5	0.44232028468654383
4.0e-5	1.6249900747771204
6.0e-5	3.1731209718420783
8.0e-5	4.603771112643089
0.0001	5.471742259149698
0.00012	5.508560098679626
0.00014	4.70635300678163
0.00016	3.319210432729852
0.00018	1.7823346304706789
0.0002	0.5748924225715021
0.00022	0.06999750286130621
0.00024	0.41900667108206335
0.00026	1.5061572183370933
0.00028	2.9871502176011777
0.0003	4.39877891691722
0.00032	5.304522279415747
0.00034	5.430125518200673
0.00036	4.746881169708147
0.00038	3.477262350418132
0.0004	2.0222325741503964
0.00042	0.8340857273737824
0.00044	0.2753389132535829
0.00046	0.5078935821875843
0.00048	1.4464558930171028
0.0005	2.789525537762021
0.00052	4.116811147321724
0.00054	5.021452957486931
0.00056	5.235264502392437
0.00058	4.708304427304963
0.0006	3.619184339150318
0.00062	2.3146028637091365
0.00064	1.1985959180119687
0.00066	0.6070432095682402
0.00068	0.7065651475158043
0.0007	1.4482853611549837
0.00072	2.5890767403823163
0.00074	3.77168795076415
0.00076	4.637263670488209
0.00078	4.934667934815536
0.0008	4.593220658441888
0.00082	3.737882008940584
0.00084	2.6443488695353614
0.00086	1.6500375661579625
0.00088	1.0497988566692111
0.0009	1.0087041557099754
0.00092	1.5176743021467454
0.00094	2.403551577909808
0.00096	3.388137375499135
0.00098	4.17610642672547
0.001	4.543921224280319
0.00102	4.402949654409049
0.00104	3.819149121243807
0.00106	2.985698683786701
0.00108	2.1593027676445695
0.0011	1.5811798237242811
0.00112	1.4071048923183824
0.00114	1.6667029820353432
0.00116	2.2622248304881647
0.00118	3.0046590794709553
0.0012	3.6741297777283743
0.00122	4.0852635761090905
0.00124	4.138125396524452
0.00126	3.8409769219706327
0.00128	3.3003800297093955
0.0013	2.6840073264211006
0.00132	2.16897796680633
0.00134	1.8916203301171837
0.00136	1.9127638890510827
0.00138	2.206964568092252
0.0014	2.676508952297544
0.00142	3.18399890530515
0.00144	3.592761172553737
0.00146	3.803285183901458
0.00148	3.77625688489638
0.0015	3.537448125189853
0.00152	3.165134983891687
0.00154	2.7652637600639487
0.00156	2.442136776106792
0.00158	2.2725466489530786
0.0016	2.289371504482297
0.00162	2.4774231131833244
0.00164	2.7797605767083238
0.00166	3.1084380990947653
0.00168	3.358780009855882
0.0017	3.477459046067053
0.00172	3.4731001169840368
0.00174	3.3559997562372095
0.00176	3.1585216294599774
0.00178	2.929851111004228
0.0018	2.724189038441964
0.00182	2.589423712010621
0.00184	2.557133963016687
0.00186	2.6358426187108326
0.00188	2.808940622580105
0.0019	3.0379438471075475
0.00192	3.270764712658308
0.00194	3.453558811375824
0.00196	3.5436109953865396
0.00198	3.5201167893265084
0.002	3.389993102419929
0.00202	3.1869329412769294
0.00204	2.963505803031461
0.00206	2.7779981633110897
