0.0	0.0
5.0e-6	5.18275472192845e-9
1.0e-5	2.071444847508371e-8
1.5e-5	4.6546028463727094e-8
2.0e-5	8.25973539897873e-8
2.5e-5	1.2875936144244955e-7
3.0e-5	1.8489701202085732e-7
3.5e-5	2.50852942662459e-7
4.0e-5	3.264517224397764e-7
4.5e-5	4.1150460159243974e-7
5.0e-5	5.058146287959389e-7
5.5e-5	6.09182004506467e-7
6.0e-5	7.214095343830875e-7
6.5e-5	8.423080468418335e-7
7.0e-5	9.717016425626295e-7
7.5e-5	1.1094326509382046e-6
8.0e-5	1.2553661786018474e-6
8.5e-5	1.4093941477893465e-6
9.0e-5	1.5714387368150435e-6
9.5e-5	1.7414551507833915e-6
0.0001	1.91943366723409e-6
0.000105	2.105400918186611e-6
0.00011	2.2994203865282568e-6
0.000115	2.50159211048267e-6
0.00012	2.712051604705012e-6
0.000125	2.9309680201816695e-6
0.00013	3.1585415774746437e-6
0.000135	3.395000318943684e-6
0.00014	3.640596235478996e-6
0.000145	3.895600832113481e-6
0.00015	4.1603002048143655e-6
0.000155	4.434989707939792e-6
0.00016	4.719968298423032e-6
0.000165	5.015532648805402e-6
0.00017	5.3219711268052206e-6
0.000175	5.6395577441351985e-6
0.00018	5.96854618163664e-6
0.000185	6.309164001282337e-6
0.00019	6.661607157942901e-6
0.000195	7.026034924698453e-6
0.0002	7.402565344568886e-6
0.000205	7.791271318493157e-6
0.00021	8.192177433902004e-6
0.000215	8.605257630046931e-6
0.00022	9.03043378520202e-6
0.000225	9.467575296878826e-6
0.00023	9.91649970934476e-6
0.000235	1.0376974423200098e-5
0.00024	1.0848719499870863e-5
0.000245	1.1331411550069821e-5
0.00025	1.1824688670139758e-5
0.000255	1.2328156364400497e-5
0.00026	1.2841394365929159e-5
0.000265	1.3363964243417456e-5
0.00027	1.3895417658693248e-5
0.000275	1.4435305118969795e-5
0.00028	1.4983185050647381e-5
0.000285	1.5538633008201333e-5
0.00029	1.6101250822894468e-5
0.000295	1.6670675492150423e-5
0.0003	1.724658761165251e-5
0.000305	1.782871915864642e-5
0.00031	1.84168604463954e-5
0.000315	1.9010866085954557e-5
0.00032	1.961065981191774e-5
0.000325	2.0216238052920408e-5
0.00033	2.0827672154707495e-5
0.000335	2.144510919266394e-5
0.00034	2.2068771340976032e-5
0.000345	2.269895379615472e-5
0.00035	2.333602128265072e-5
0.000355	2.3980403196937837e-5
0.00036	2.463258747304809e-5
0.000365	2.529311327655031e-5
0.00037	2.5962562654953675e-5
0.000375	2.66415512902218e-5
0.00038	2.7330718513377242e-5
0.000385	2.8030716752074163e-5
0.00039	2.8742200589642952e-5
0.000395	2.946581561867801e-5
0.0004	3.0202187274020286e-5
0.000405	3.095190982927337e-5
0.00041	3.171553573807913e-5
0.000415	3.249356549652193e-5
0.00042	3.328643819643762e-5
0.000425	3.4094522931208646e-5
0.00043	3.491811120589659e-5
0.000435	3.5757410492286955e-5
0.00044	3.661253905653031e-5
0.000445	3.748352217244243e-5
0.00045	3.8370289817038004e-5
0.000455	3.927267592638324e-5
0.00046	4.019041926926218e-5
0.000465	4.11231659734154e-5
0.00047	4.2070473714269866e-5
0.000475	4.303181754928138e-5
0.00048	4.40065973525192e-5
0.000485	4.499414677433175e-5
0.00049	4.599374362036065e-5
0.000495	4.700462151345967e-5
0.0005	4.802598267197172e-5
0.000505	4.905701160914671e-5
0.00051	5.00968895321265e-5
0.000515	5.114480919577835e-5
0.00052	5.2199989947601045e-5
0.000525	5.326169268577457e-5
0.00053	5.43292344438903e-5
0.000535	5.540200231355865e-5
0.00054	5.647946642034842e-5
0.000545	5.7561191679568295e-5
0.00055	5.864684807623804e-5
0.000555	5.973621923796552e-5
0.00056	6.082920909986918e-5
0.000565	6.192584649646506e-5
0.00057	6.302628755568307e-5
0.000575	6.413081581383222e-5
0.00058	6.523984001622311e-5
0.000585	6.635388961503105e-5
0.00059	6.747360802257143e-5
0.000595	6.859974372322928e-5
0.0006	6.973313938968231e-5
0.000605	7.087471918776179e-5
0.00061	7.202547448846033e-5
0.000615	7.318644823456023e-5
0.00062	7.435871823268194e-5
0.000625	7.554337965901266e-5
0.00063	7.674152707854384e-5
0.000635	7.795423628348765e-5
0.00064	7.918254625696672e-5
0.000645	8.042744156350787e-5
0.00065	8.168983545881894e-5
0.000655	8.297055399831969e-5
0.00066	8.427032140745883e-5
0.000665	8.558974695746071e-5
0.00067	8.692931356822692e-5
0.000675	8.82893683360005e-5
0.00068	8.967011515733545e-5
0.000685	9.1071609593059e-5
0.00069	9.249375608636597e-5
0.000695	9.393630761798472e-5
0.0007	9.539886784852752e-5
0.000705	9.688089576371468e-5
0.00071	9.838171280221801e-5
0.000715	9.990051240854695e-5
0.00072	0.00010143637191494426
0.000725	0.00010298826661703045
0.00073	0.00010455508586842776
0.000735	0.00010613565098043727
0.00074	0.00010772873467479586
0.000745	0.00010933308180148115
0.00075	0.00011094743100042889
0.000755	0.00011257053695690886
0.00076	0.00011420119287621562
0.000765	0.00011583825278528765
0.00077	0.00011748065325781956
0.000775	0.0001191274341561828
0.00078	0.00012077775798866717
0.000785	0.00012243092749461134
0.00079	0.00012408640109306626
0.000795	0.00012574380586260778
0.0008	0.00012740294776035697
0.000805	0.00012906381883645272
0.00081	0.00013072660125513962
0.000815	0.0001323916679940093
0.00082	0.00013405958015727453
0.000825	0.0001357310809056232
0.00083	0.00013740708607242968
0.000835	0.00013908867160214398
0.00084	0.0001407770580098
0.000845	0.0001424735921191924
0.00085	0.00014417972638994115
0.000855	0.00014589699618923954
0.00086	0.0001476269954016364
0.000865	0.00014937135079917663
0.00087	0.00015113169561429448
0.000875	0.00015290964276905422
0.00088	0.00015470675821691236
0.000885	0.00015652453484764882
0.00089	0.00015836436739314125
0.000895	0.0001602275287520257
0.0009	0.0001621151481258439
0.000905	0.00016402819132887048
0.00091	0.00016596744359924408
0.000915	0.00016793349520101262
0.00092	0.00016992673006587265
0.000925	0.00017194731768020485
0.00093	0.00017399520837788784
0.000935	0.000176070132152562
0.00094	0.0001781716010547201
0.000945	0.0001802989151893664
0.00095	0.00018245117227916465
0.000955	0.00018462728070614535
0.00096	0.00018682597589244035
0.000965	0.00018904583982749297
0.00097	0.00019128532349627447
0.000975	0.00019354277191085503
0.00098	0.000195816451397061
0.000985	0.00019810457873987075
0.00099	0.00020040535174677566
0.000995	0.0002027169807487882
0.001	0.00020503772052542351
0.001005	0.00020736590211411243
0.00101	0.00020969996394740742
0.001015	0.00021203848175417044
0.00102	0.00021438019666465946
0.001025	0.0002167240409748081
0.00103	0.00021906916105242976
0.001035	0.00022141493690766695
0.00104	0.00022376099800142283
0.001045	0.00022610723492802714
0.00105	0.0002284538066808668
0.001055	0.0002308011432906296
0.00106	0.00023314994371329361
0.001065	0.00023550116893689916
0.00107	0.00023785603037010874
0.001075	0.00024021597366914342
0.00108	0.0002425826582504157
0.001085	0.00024495793282170347
0.00109	0.0002473438073428612
0.001095	0.00024974242189597704
0.0011	0.00025215601300303047
0.001105	0.0002545868779753866
0.00111	0.00025703733791320414
0.001115	0.0002595096999937852
0.00112	0.00026200621969624233
0.001125	0.0002645290636061224
0.00113	0.00026708027342864897
0.001135	0.00026966173181408403
0.00114	0.00027227513056456664
0.001145	0.0002749219417499271
0.00115	0.0002776033922116412
0.001155	0.0002803204418804588
0.00116	0.00028307376627533773
0.001165	0.0002858637434900311
0.00117	0.0002886904459096984
0.001175	0.00029155363683378574
0.00118	0.00029445277211353533
0.001185	0.00029738700684309616
0.00119	0.0003003552070725827
0.001195	0.0003033559664397265
0.0012	0.0003063876275442997
0.001205	0.0003094483078166103
0.00121	0.00031253592955861407
0.001215	0.00031564825376428993
0.00122	0.00031878291725581556
0.001225	0.0003219374726049567
0.00123	0.0003251094302463073
0.001235	0.00032829630213220825
0.00124	0.0003314956462300103
0.001245	0.000334705111122697
0.00125	0.0003379224799454711
0.001255	0.00034114571287552033
0.00126	0.0003443729873912821
0.001265	0.0003476027355323716
0.00127	0.00035083367742278024
0.001275	0.00035406485036834466
0.00128	0.000357295632904698
0.001285	0.0003605257632532002
0.00129	0.0003637553517383712
0.001295	0.00036698488682921943
0.0013	0.0003702152345861348
0.001305	0.00037344763142179615
0.00131	0.0003766836702156209
0.001315	0.00037992527995319006
0.00132	0.0003831746991913117
0.001325	0.0003864344437725139
0.00133	0.00038970726932659167
0.001335	0.00039299612919851116
0.00134	0.00039630412852921
0.001345	0.00039963447528678264
0.00135	0.00040299042909909316
0.001355	0.00040637524877444733
0.00136	0.0004097921394146676
